"","business_id","Monday_open","Monday_close","Tuesday_open","Tuesday_close","Wednesday_open","Wednesday_close","Thursday_open","Thursday_close","Friday_open","Friday_close","Saturday_open","Saturday_close","Sunday_open","Sunday_close"
"23881","ibKbQPuxOxT2TmyjOkEiqQ","7","17","7","17","7","17","7","17","7","17","7","17","7","17"
"23882","RqKyqF66BhaE-iL6JIugTg",NA,"","10","23","10","23","10","23","10","0","10","0","10","23"
"23883","4-AFBKq3noxv1ZzokXZ-6A","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"23884","01H6cJLu5WPAL13THwq_SA","9","22","9","22","9","22","9","22","9","22","9","22","9","22"
"23885","yyWLk6brQ0V8yIzfcYgYpA","12","23","12","23","12","23","12","23","12","23","12","23","12","23"
"23886","eDHz2Csn4inGHWliNXxiqQ","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"23887","VaF22zWe9ixUaGP1e1KSRA","10","22","10","22","10","22","10","22","10","0","12","22",NA,""
"23888","mjDWHiB-R4BzjgAmnrZznw","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"23889","onjo9H9K8rNwPa6A0LDrXw","11","19","11","19","11","19","11","19","11","20","11","20",NA,""
"23890","aGcKLpn9stLkvOdWL4zgpw",NA,"","10","20","10","22","11","20","11","20","10","23","10","22"
"23891","3KJ-vK3xNUALksxjOrVPQQ","8","16","8","16","8","16","8","16","8","16",NA,"",NA,""
"23892","9g6gPki0kfHrfu3d6MD1kg",NA,"","16","20","16","20","16","20","16","20","16","20","16","20"
"23893","H4h_nwZW7f2Yj9ONdzGxHQ","17","21","17","21","17","21","17","21","17","22","17","22","17","21"
"23894","ecxGw1rxq_CfH6lgWRVWMQ",NA,"","16","22","16","22","16","22","16","22","16","22","17","21"
"23895","J1Xi0CejMdbshME3FNcxAw","16","23","16","23","16","23","16","23","16","0","16","0",NA,""
"23896","55bFcTs94lOSdjFVjwUduw","10","20","10","20","10","20","10","20","10","20","10","20","10","20"
"23897","QWamm6rR4SkSoadkBG5F_Q",NA,"","11","21","11","21","11","21","11","21","12","21","11","15"
"23898","fdIOgrUeeUWXSLd6RGlh9A",NA,"","11","19","11","15","11","19","11","19","11","17","11","20"
"23899","AfjuhnQamE18pli3eJK6AQ","7","4","7","4","7","4","7","4","7","5","7","5","7","4"
"23900","zJFR6pBdPsuqBve9pmtg0Q","10","22","10","22","10","22","10","22","10","23","10","23","10","22"
"23901","xRYDgQGvF1hfVIrjlBF6Yw","11","20","11","20","11","20","11","20","11","20",NA,"",NA,""
"23902","4Q_3k3OAndwQrVYGyi5xsQ","9","21","9","21","9","21","9","21","9","21","9","21","11","17"
"23903","qR7fMjjpWZLpLLEnvJ5_DQ",NA,"","11","17","11","17","11","17","11","17","11","17","11","17"
"23904","vcgPf-1LtL7rIWbdwDfhYQ","11","23","11","23","11","0","11","1","11","2","11","2","11","23"
"23905","RyePkeuq3y3_19I4rBo3kg","5","23","5","23","5","23","5","23","5","23","5","23","5","23"
"23906","QSQIVrtaH4NIs_zMlQMmGw",NA,"","17","21","17","21","17","21","17","21","11","21","13","20"
"23907","MNcIsRohE_o7vIcmyX5Puw",NA,"","11","22","11","22","11","22","11","23","11","23","11","22"
"23908","di6_pQedsj01pAiUIJ9xaQ","9","21","9","21","9","21","9","21","9","21","9","21","9","18"
"23909","Gh6DUvrc7rv3fSMVVQPb4Q","7","2","7","2","7","2","7","2","7","3","7","3","7","2"
"23910","PwB2Fp-_ut6hNJpZ_LkKmA",NA,"","8","17","8","17","8","17","8","17","10","17","10","17"
"23911","XyHJ5DJ5ivSq-ed3wGwOpA",NA,"","11","22","11","22","11","22","11","22","11","22","11","21"
"23912","QmKgrQ7qNCrDJ4M98VfQWQ",NA,"","11","22","11","22","11","22","11","22","16","22","16","22"
"23913","2e_HyS747-T0SbAFBLdUzQ",NA,"","11","20","11","20","11","20","11","20","11","20",NA,""
"23914","QwP7B70LhL5-5Pp_QxgINg","11","23","11","23","11","23","11","23","11","1","11","1","11","23"
"23915","GPk6jNRVkGMEPPw68QkFvA",NA,"","17","21","17","21","17","21","17","21","17","21","12","19"
"23916","wxMYLgRy-fNURdLNRJLhQQ",NA,"","11","21","11","21","11","19","11","22","11","22","11","21"
"23917","PPbn4oVTutVy0mfmFcFA7w","11","2","11","2",NA,"","11","2","11","2",NA,"","11","2"
"23918","uog_FdVRIPtReDYuxLdNGw","11","20","11","20","11","20","11","20","11","20","11","20","11","18"
"23919","-rNhUR9qc_Wft3do0wtkVg","14","2","14","2","14","2","14","2","14","2","14","2","14","2"
"23920","s9-P22uuerSb_qx6WV7pVA","8","14",NA,"",NA,"",NA,"","8","14","8","14","8","14"
"23921","UynRtz0VPLJ2gDbzhLX0MQ",NA,"","12","0","12","0","12","0","12","1","12","1","12","0"
"23922","buVISEivTh0Luk_ajXF7vg",NA,"","11","20","11","20","11","20","11","20","11","20","11","20"
"23923","iizuoDy3clFVesyhl2IzFg","10","21","10","21","10","21","10","21","10","21","10","21","11","20"
"23924","UNyHkfr1jJdk--Jo6zWEMw","6","17","6","17","6","17","6","17","6","17","6","17","6","16"
"23925","A0r9IrTfrQCVFtlMNv1VLw",NA,"","9","18","9","18","9","20","9","20","9","20","9","20"
"23926","sO4g9CWDqwQLQ_IUzSFk1w","15","23","15","23",NA,"","15","23","15","23","15","23","15","23"
"23927","blDM0UCr0oYZzfrQn_GG5Q","12","21","12","21","12","21","12","22","12","22","12","22","12","21"
"23928","poswq7BdLM9Iryd9palDVQ",NA,"",NA,"","17","23","17","23","17","23","17","23","17","23"
"23929","ITcG0IWXb05AV8poZUlfog",NA,"","11","20","11","20","11","20","11","20","12","20",NA,""
"23930","8sZQPxVTYq0dMago7bz88Q","11","21","11","21","11","21","11","21","11","22","11","22",NA,""
"23931","W6BKqOTSSXKoFU7qe2rTXQ","6","20","6","20","6","20","6","20","6","20","7","19","8","18"
"23932","gugKTLCQ5vXqBN6Jtjkx0A",NA,"","7","15","10","16","7","15","10","16","10","16","10","16"
"23933","G6hYoRIyR6j55mmYuG65Ew","11","22","11","22","11","22","11","22","11","23","11","23","11","22"
"23934","5TMWODbsYAmgFf_aC__2zQ","8","18","6","19","6","19","6","21","8","18","6","19","6","18"
"23935","JYEV5I3e49PwHmVxOhnrLg","6","0","6","0","6","0","6","0","6","0","6","0","7","0"
"23936","-HFQJ9VVk_ShJ4oQQcS3uA","10","20","10","20","10","20","10","21","10","21","10","21","10","21"
"23937","eUn6OPg6XEotRWjw0sy_3w","16","22","16","22","16","22","16","23","16","0","16","0","16","21"
"23938","iiTcLc01EHNIWWyVdsCxPA","17","21","12","21","12","21","12","21","12","21","12","21","12","21"
"23939","E3aJAI-8EEKZNv0fgdiJAg","10","19","10","19","10","19","10","19","10","19","9","18","9","18"
"23940","f8L6Yj2bFZeqLA9-eYKZjA","11","2","11","2","11","2","11","2","11","2","11","2","11","2"
"23941","KY6U5-yjysoOBOrfnDBLHw","9","2","9","2","9","2","9","2","9","2","9","2","9","2"
"23942","xTt3wUgffGpcTQEZLyih6w","9","17","9","17","9","17","9","17","9","17","9","16",NA,""
"23943","YYTJhlM5tS5tYmrYmHAsZA","6","14","6","14","6","14","6","14","6","14","7","12","8","12"
"23944","5xsFt28xPFvncAV6BVuVxg",NA,"","16","20","16","20","16","20","16","20","11","20","11","20"
"23945","ZU6u3IVoHFWIT3ao8sJWwQ","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"23946","qjA4enjUTK7vE5kMjsJNpA","10","20","10","20","10","20","10","20","10","20","10","20","10","20"
"23947","rzEWLhWqWgpptJ3snajBCg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"23948","FKjx23kPhekn1RavfXyf-g",NA,"",NA,"","11","22","11","22","11","22","11","22","11","22"
"23949","iE42SdnymRoOy-es3iTBtA","11","22","11","23","11","23","11","23","11","0","11","0","11","22"
"23950","zNLqOk_ZamwoIqGGogRZbw","11","15","11","21","11","21","11","15","11","15","11","15","11","15"
"23951","vrn5qBAmwF_qHiK2BtJ50w","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"23952","UuNE4-wAZCVqaG43elqucg","11","17","11","17","11","20","11","20","11","20","11","17","11","17"
"23953","B4ubqOt6vjBB_fUZRDJoAw",NA,"","10","21","10","21","10","20","10","21","10","20","10","21"
"23954","iOmzS1GzclazBBJ1nm76Fg",NA,"","7","15","7","15","7","15","7","15",NA,"",NA,""
"23955","wwRos_r0aLWy9RpwtqXF3Q","9","22","9","22","9","22","9","22","9","22","10","22","10","22"
"23956","ytWsc9q1OBp1N1Q47TxJCg","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"23957","D6XApSgPhefRLlPpp8yfNw","12","21",NA,"","12","21","12","21","12","21","12","21","12","21"
"23958","_6Rx9q8OyMg-pHh1W7ijLA","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"23959","SdnJuGi1mQhoCh7UgncfxQ",NA,"","7","14","7","14","7","14","7","14","7","14","8","14"
"23960","mV1nE7S5LToPMmr-LUQboQ","7","19","7","19","7","19","7","19","7","19","8","18",NA,""
"23961","2i-thl58iL1DSjn02zaTBg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"23962","NWu2p3xyzbEuLKx9BMfN6Q","10","0","10","0","10","0","10","0","10","1","10","1","10","0"
"23963","pj3EecjmDf-xnwXyfVbZmw",NA,"","11","21","11","21","11","21","11","21","11","21","11","21"
"23964","-Qy8xesKvIewFzoCWfH5Dg","6","0","6","0","6","0","6","0","6","0","6","0","6","0"
"23965","bgV_tFbmVDKBxZni2my7XA","8","23","8","23","8","23","8","23","8","23","8","23","8","23"
"23966","5O2j81ScKPK4Wjy5U7xP4Q",NA,"","11","21","11","21","11","16","11","21","11","21","11","19"
"23967","w-i1JcbJDuJmoZbGjxBH8w","7","15","7","15","7","15","7","15","7","15","7","15","7","15"
"23968","Hs8AD8lZ4wpdP212O9goDA","11","21","11","21","11","21","11","21","11","21","11","21","12","20"
"23969","ee3Pbg52ORdDL5UM0X3F-w",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"23970","auILf7fgCNMMGYfjEckhOw",NA,"","6","19","6","19","6","19","6","19","6","19","6","19"
"23971","qHIsaHB7TvHKNEGiylC4lQ","11","20","11","20","11","20","11","20","11","20","11","20","11","20"
"23972","on7KUqEgzazOBfl2wUd1pw",NA,"",NA,"","18","22","18","22","18","22","18","22","18","22"
"23973","jOK092Fy55dhwzr-cLbBsg","16","23","16","23","16","23","16","23","16","0","16","0","17","23"
"23974","wUgZArFD_8ksaMtfUBhSHA","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"23975","kO980IY6Q6wHuNlquT1kQQ","17","1","16","1","11","1","11","1","11","1","10","1","10","1"
"23976","DyIY_tyrg7g6oxopcmwJUg","11","22","11","22","11","22","11","22","11","22","11","22","12","21"
"23977","Wi66Fw1fdr4W71J55PIoow",NA,"","6","22","6","22","6","22","6","20","10","20",NA,""
"23978","BUmneBztkFxySkwdgHe-Xg","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"23979","z7BKhi0pSm1ttiwdZjg7XQ","11","22","11","22","11","22","11","22","11","22","11","22","12","21"
"23980","GHgCJXU50wU-YpBiCjpgkw",NA,"",NA,"","19","23","20","1","20","1","20","1","19","23"
"23981","LOJGrXqHlku-yNVLK3ddNg","9","17","7","18","7","18","7","18","7","18","8","18","9","17"
"23982","hAklWAFwow-flDVUNzV5pQ","11","0","11","0","11","0","11","0","11","1","11","1","11","0"
"23983","tF01G1uwtrTdxJ4RKTzBiA","9","2","9","2","9","2","9","2","9","2","9","2","9","2"
"23984","qpkCLfLx-ACxhSZV6sa01g","7","21","7","21","7","21","7","21","7","22","7","22","7","19"
"23985","Th8vr2RP68E43TfFOV_ohQ",NA,"","11","20","11","20","11","20","11","20","11","20",NA,""
"23986","YsLitMbVWy7kSveeGsjfFg","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"23987","d6SwFwkv4Dew0iySJMwGaA","8","14","8","14","8","14","8","14","8","14","8","14","8","14"
"23988","llMSRtQledMr2T9Qbm9VIQ","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"23989","1lua5_VXgkTfiR1JXCwGdw","7","22","7","22","7","22","7","22","7","22","8","22","9","22"
"23990","9aVrKoN3hrRC4T8wmxpmPQ","11","22","11","22","11","22","11","22","11","22","11","22","11","21"
"23991","8yxGEjc7t6aZ8JYZ43b1Rg","11","22","11","22","11","22","11","22","11","23","11","23","12","21"
"23992","J28i6G4J3CulEOUXpOSfTw","7","16","7","16","7","16","7","16","7","16",NA,"",NA,""
"23993","Zztrc4kaDU2TQQHycZEHFQ","7","23","7","23","7","23","7","23","7","23","7","23","7","23"
"23994","3M3-qGovXS-tGF-jMWY-CA","11","21","11","21","11","21","11","21","11","21","11","21","13","21"
"23995","6y1Fly49Ggc3rD2Go5g4Lw",NA,"","11","20","11","20","11","20","11","20","11","20","11","20"
"23996","-id4t4mEfJ0bR9uBpU-idQ",NA,"","7","14","7","14","7","14","7","14","7","14","7","14"
"23997","XLtlLdl1QJjLYmBwoiq-3A","8","14","8","14","8","14","8","14","8","14",NA,"",NA,""
"23998","lEAOMJek6uUvJ7ObzSAdig",NA,"","11","20","11","20","11","20","11","20","10","20","10","20"
"23999","jLPo6928NKqQzve1VqRzOQ",NA,"","11","20","11","20","11","20","11","20","11","20",NA,""
"24000","DvPZ8u6kCaDICjb2cZQYwQ","16","22","16","22","16","22","16","22","16","22","16","22","16","22"
"24001","yUdiRGzlDDoGLJtHkDVBvQ",NA,"",NA,"","9","21","9","21","9","21","9","21","9","21"
"24002","KlaaMtVVHp-klfZyeF4yRw",NA,"","10","19","10","19","10","19","10","19","10","19","11","18"
"24003","kH62Bn1LdLly_vhBybSzFg","10","0","10","0","10","0","10","0","10","1","10","23","10","0"
"24004","cJt_spyXzZeQx4VVc4FE6g","16","21","16","21","16","21","16","21","16","21","16","21","16","20"
"24005","j0wUculF56l0o4-VYwQ3Vg","10","3","10","3","10","3","10","3","10","3","11","3","11","3"
"24006","cGET28ey4epZdnyI58qATA","17","21","17","21","17","21","11","21","11","21","11","21","11","21"
"24007","nct5iYSlXQLe9ln-EmDdcQ","8","18","8","18","8","18","8","18","8","18","8","18","8","18"
"24008","RVrmXr5GfPi-BUdkmaCEcQ","15","22","15","22","15","22","15","22","12","23","12","23","12","22"
"24009","jvzDgG0ZFHB8KcLMR8M9sg","6","23","6","23","6","23","6","23","6","23","6","23","6","23"
"24010","xICFhTFl7XuFG-qBqY-TDw","10","0","10","0","10","0","10","0","10","2","10","2","10","0"
"24011","Klx35uo2nXmlbVg9WV8sfA","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"24012","fSsdhoCC3FsXrSAAQLsKVA","7","2","7","2","7","2","7","3","7","3","7","3","7","2"
"24013","Vj2PVZzwnMCQaJnjtzsjUQ",NA,"","7","21","7","21","7","12","7","21","8","21","8","21"
"24014","2CMrHsjj4R4mVzmetypyFw","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"24015","sDEfnTYtY2_c2pOq0VLQjg","12","20","12","20","12","20","12","20","12","20","12","20",NA,""
"24016","8bxbPPsmTGptlK8zOazT8g","12","21","12","21","12","21","12","21","12","21","12","21","12","21"
"24017","xjjh81Opr-ZpF4iQ4LUZGg","6","15","6","15","6","15","6","15","6","15","6","15","6","15"
"24018","Tbo5IAk7GA1-f4pZ6hz_YQ","11","20","11","20","11","20","11","20","11","20","11","20","11","20"
"24019","GGJJY0u7nvh4qzO3aSOkcg",NA,"",NA,"","17","20","17","20","17","20","17","20","17","20"
"24020","kpvVx9xXHX7bNRACbXSFJA",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"24021","9_HCOC_lJX86yzesE25LJg",NA,"","7","23","7","23","7","18","10","0","7","0","7","23"
"24022","JnLtY1aww2qbPlrbRDQo7Q","11","20","12","20","12","20","12","20","12","20","12","20","12","20"
"24023","Lgg0kXd8Z-AfzTSvO1kiRQ","11","18","11","21","11","21","11","21","11","21","11","21",NA,""
"24024","xSMuuWeoJ-L0-dh5UMWsmQ","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"24025","x0L1nvy5PHsVZScbEsu6ag","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"24026","6EEWQmSsaHGuZ7O84OPBuw","11","22","11","22","11","19","11","22","11","23","11","23","11","22"
"24027","6zuozyVB73h_5qoklBK8tA",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"24028","26GVusr-8mreOg9Qe61rSA","11","2","11","2","11","2","11","2","11","2","11","2","11","0"
"24029","Bb7_fnkWwb9ZHjKyLn9jmQ","15","21","15","21","15","21","12","21","12","21","12","21","12","21"
"24030","AKInxxg4sIuHQ5IMT13wOA","11","1","11","1","11","1","11","1","11","1","11","1","11","1"
"24031","du3gQSVTUfUrMawVyycQ8g","11","19","11","19","11","19","11","19","11","19","11","19","12","18"
"24032","c5ZmJS4ApM9gsc-l05heBA","9","21","9","21","9","21","9","21","9","21","9","21","10","18"
"24033","moghdY0n6S7FWUL2eL2N5w","11","0","11","0","11","0","11","0","11","1","11","1","11","0"
"24034","JaaW66iTeWu997R-1fogdQ","11","22","11","22","11","22","11","22","11","22","12","22","12","21"
"24035","R5iWLAuA0cpAe-zUPBeVUw",NA,"","15","22","15","22","15","22","15","22","15","22",NA,""
"24036","leQblP3mXnMB2rqpQBViNw","6","18","6","18","6","18","6","18","6","18","8","13",NA,""
"24037","QX1LrfLgG1dX8B1t_rRQ2A","10","0","10","0","10","0","10","0","10","1","10","1","11","23"
"24038","AFjTPvLlpcoPWsTtK7Im2A",NA,"","12","19","12","19","12","19","12","21","12","21",NA,""
"24039","WXuqG0c14D-9Pb1Q2cio4w",NA,"","7","14","7","14","7","14","7","14","8","14",NA,""
"24040","D0IRIsM1QUzJ_MDJkwRZiQ",NA,"","8","16","8","16","8","16","8","16","9","16","11","15"
"24041","YfZAgOZgiUBd-g-r6hRZmw","6","11","6","11","6","11","6","11","6","11","6","11","6","11"
"24042","FRrnwPgBQ70Gefs9LeABtA",NA,"","10","16","10","16","10","16","10","16","10","16",NA,""
"24043","hLZFaob6JS3zwgHaQtJwhw","11","20","11","20","11","20","11","20","11","21","11","20","12","20"
"24044","iLbfXFHgDkURbTM5QRJcUA",NA,"",NA,"","19","20",NA,"",NA,"",NA,"",NA,""
"24045","QX8W_PO2pvq52oetRA8XlA",NA,"","11","20","11","20","11","20","11","22","11","22","11","20"
"24046","g2S9eAP4opvrLIoO55NKsQ","17","22","17","22","17","22","17","22","17","22","17","22","17","22"
"24047","t4idMNEUIzLgs2hDNwoNNg","8","17","8","17","8","17","8","17","8","17",NA,"",NA,""
"24048","noBcar050w4WFeBK05q4Qw",NA,"","10","18","10","21","10","18","10","21","10","21","10","21"
"24049","9bhRyK8ZpJZWS3Z3u-PmNg","5","21","5","21","5","21","5","21","5","21","5","21","5","21"
"24050","2J_dLcT53p_R5RzLwe9miA","11","23","11","0","11","0","11","0","11","0","11","0","11","21"
"24051","p685alt0GHtro6YXuRbNbg",NA,"","11","22","11","2","11","2","11","2","11","2","11","2"
"24052","GJLZK1Kl9ifV0e6rZdk3gw",NA,"",NA,"","10","22","10","22","10","22","10","22",NA,""
"24053","cVqBR3E2PszHu7tTttYQkA",NA,"","16","21","16","21","16","21","12","21","12","21","12","21"
"24054","7Okl4TZpagZly9jYF6ftQA","11","2","11","2","11","2","11","2","11","2","11","2","11","2"
"24055","V47IJeoDQ734NXA_Pry1ow",NA,"",NA,"","12","20","12","20","12","22","12","22","12","22"
"24056","r1IXgB-Gx6z6q5VBgUSIXA",NA,"","10","20","10","20","10","20","10","20","11","16",NA,""
"24057","prEt1pQq9IKX8xx8V-E7WA",NA,"","7","8","7","8","7","8","7","8","7","8","7","8"
"24058","Kp7quADSivO4YQjSBThmZQ",NA,"","6","14","6","14","8","14","6","14","6","14","6","14"
"24059","TNgeEyu4gyK-BGyBs6_rzg","11","21","11","21","11","21","11","21","11","21","11","21","12","21"
"24060","7TvR9qIUuHFoqD_RJxsvbQ","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"24061","Vp1kiliceNp6_K8tkRCTCg","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"24062","XzWLpzKHQLnJiNM_INxBag",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"24063","CZxxJPCMd9n3Sm_Z54FRTg",NA,"",NA,"",NA,"","12","20","12","20","12","20","12","20"
"24064","1xfow9P4nJI8GI36GJmrHg","16","0","16","0","16","0","16","0","16","2","16","2","11","22"
"24065","81QtZDdzyKZBnyFq-TgCVA","8","17","7","15","7","15","7","15","7","15",NA,"",NA,""
"24066","1FH1xXzy5bAendFSJO0e9A","11","23","11","23","11","23","11","23","11","1","11","1","11","23"
"24067","XQALtHGxiwQcWmm4w7slUw",NA,"","7","20","7","20","7","14","7","20","7","20","7","17"
"24068","fZ7kOaPLdkmzb1daGiwytQ","12","22","12","23","12","22","12","22","12","22","12","22","12","22"
"24069","zxv1NaN6yOqNdZmECGaxNQ",NA,"","7","14","7","14","7","14","7","14","9","15",NA,""
"24070","hdeL9crTFI65atA09pg2Vg","9","19","9","19","9","19","9","19","9","19","9","19","10","18"
"24071","B2LZ2GNk0L68GRIijAbb_A","16","2","16","2","16","2","16","2","16","2","16","2","16","2"
"24072","GVYXV8mrgy4C3cNBAghGeA","10","22","10","22","10","22","10","22","10","22","10","22","11","21"
"24073","NDyx6d5639qT8Lw4mDFg0Q",NA,"","12","21","12","21","12","21","12","21","16","21","12","21"
"24074","50LmkBkuesDA35fJl7Ba5Q","9","21","9","21","9","21","9","21","9","21","9","21","9","21"
"24075","KwpnjQ30zVh-7OZTKS196g",NA,"","17","21","17","21","11","23","16","22","17","22","17","21"
"24076","QKdYZM0mlAkks0NmDxjbQQ","12","22","12","22","12","22","12","22","12","22","12","22","12","22"
"24077","oJEo6kyxx4fX_mMUNVOabw","10","17","10","17","10","17","10","17","10","17","11","16",NA,""
"24078","jb_LJ13L1EjFJWvSH41YkQ","11","21","11","21","11","21","11","21","11","22","11","22","12","19"
"24079","k_-MIfRso4yI_4tMWPYFMQ","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"24080","J8BnOx3rJ9oO78KtF0K5OQ",NA,"","17","21","17","21","17","21","17","21","17","21",NA,""
"24081","l0awZCZwrgvC89zSRxGlxw","6","16","6","16","6","16","6","16","6","16","6","16","7","16"
"24082","8d7AjkQN9K97lCFRZQfbzA","7","15","7","15","7","15","7","15","7","15",NA,"",NA,""
"24083","nd3k1lDrWedcLNX3o6-5uA",NA,"",NA,"","17","20","16","19","17","20","17","20","17","20"
"24084","jhI4NqqFjPFgAtTjkGLqNA","6","22","6","22","6","22","10","20","10","20","6","22","6","22"
"24085","wBKu2aB4kN8M58IClUER0w","11","22","11","22","11","22","11","22","11","22","11","22",NA,""
"24086","mZJbFf3Ad0IEAHm6zCylhA",NA,"",NA,"","16","23","16","23","16","0","8","0","8","23"
"24087","dxtwupZSbSSWXQ2LWYJ_VA","8","1","8","1","8","1","8","1","8","1","8","1","12","1"
"24088","g2BZOLMwHViRf9hsQfKm_w","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"24089","kqacH6cWZUpWBlVNZ8NfPg","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"24090","qgQUp-tiSEg_oaUyTEca3w","10","21","10","21","10","21","10","21","10","21","10","21","10","21"
"24091","ZJw7_sCOfaUmib1Q0vBAZA","11","2","11","2","11","2","11","2","11","2","11","2","11","2"
"24092","nK4QMBwQmH5EJeLu8yKj1A","11","21","11","21","11","21","11","21","11","21","11","21",NA,""
"24093","J9oz0O-gD2KT1a9tRrwUIw",NA,"","6","18","6","18","6","18","6","18","8","13",NA,""
"24094","InWoM9GBIsBl0OyAiQEWHA",NA,"","7","14","7","14","7","14","7","14","7","14",NA,""
"24095","b8ay1vj5RLHcRUZ9DFJApQ",NA,"","17","21","17","21","17","21","17","21","17","21",NA,""
"24096","hyfGAQintBFY064gjLbRDg","9","21","9","21","9","21","9","21","9","21","8","21","8","21"
"24097","kaFU_uego_-Srw2FC5tTNQ","12","18","12","18","12","18","12","18","12","18","12","16",NA,""
"24098","XyjYku_TKNzOlL-rCoGSmQ",NA,"","11","23","11","23","11","20","11","23","11","23","11","22"
"24099","pNhC6JszFLGpRgKuE7x0Hw",NA,"","11","20","11","20","11","20","11","21","11","21","11","20"
"24100","dE7xjE8dbLgf-4OMYeU4TQ","11","0","11","0","11","0","11","0","11","2","11","2","11","0"
"24101","6HVR1WjB9eejnIx8ZLFfAw","10","17","10","19","7","15","10","19","10","19","10","15","11","19"
"24102","7Vl28tOcVUovG6ztzFXU_w",NA,"","16","22","16","22","16","22","16","23","16","23","16","22"
"24103","UoX1oMNUhhC8RckR1O6k8w",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"24104","Hh-JUPc0aDS0OoboDsX8YQ","7","15","7","15","7","15","7","15","7","15",NA,"",NA,""
"24105","dVbj-D8JF7jNtlbC97D1rw","10","21","10","21","10","21","10","21","10","21","11","21","11","21"
"24106","88yuT4vxKXsVGrjzDos_Ig",NA,"","9","19","9","19","9","15","9","19","9","19","9","15"
"24107","HNWulU3i5tGuhblJBEUnoQ","10","22","10","22","10","22","10","22","10","22","10","22","11","21"
"24108","8R-LNKo_vIJzwZNQQgOZxA",NA,"","6","14","6","14","6","14","6","14","6","14","6","14"
"24109","Kaf1ZLT3NVymFGtlF4nnTQ","8","19","8","19","8","19","8","19","8","19","8","19","8","19"
"24110","YuUntao3y1NhfQOkpgZqSw","11","21","11","21","11","21","11","21","11","22","11","22","11","22"
"24111","M6_Jp6Xcf2z-j_Ay_GiHtA",NA,"","11","21","11","21","11","20","11","21","11","21","11","21"
"24112","_YB5QIVgxTUO0MHQWkm8rA","11","21","11","21","12","17","11","21","11","21","11","21","11","21"
"24113","xGeQSE9PpMCi1BRaXEHnsQ","11","22","11","22","11","22","11","22","11","23","11","23","10","16"
"24114","EIvjs4wfODCBR4o3kvKJ9g","7","20","7","20","7","20","7","20","7","20","7","20","7","15"
"24115","R5OCbfCicTa6U03LzU_nUQ","6","23","6","23","6","23","6","23","6","23","6","23","7","22"
"24116","nfOXmVIXkCwsT_0uu670Yw",NA,"","8","16","8","16","8","16","8","16","8","16","8","15"
"24117","3wS_Ijbc5tVG9x2wLf7bug",NA,"",NA,"","11","20","11","20","11","21","11","21","11","20"
"24118","yoLQdtXSktAXuVvumq2ceg","7","18","7","18","7","18","7","18","7","18","7","20","8","18"
"24119","aoZ6S97rgx61zm_roPMjDg","11","22",NA,"","11","22","11","22","11","22","11","22","11","21"
"24120","zW6FO5jrH5MQRZkSG2o7kQ","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"24121","UVESRvkvFmRnr-zRpoEEAw","11","21","11","21","11","21","11","19","11","22","11","22","11","21"
"24122","94nJISv8P36za44mijJhog",NA,"",NA,"",NA,"","18","22","18","2","18","2","18","20"
"24123","NrMGLTgDDfxfuq-qJqENPA","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"24124","ODVekYp74I_Fw9ZdYKrHVw","11","22","11","22","11","22","11","22","11","22","11","22","16","22"
"24125","t1Q-DxnxjDy-u92bgGoYZQ","16","23","16","23","16","23","16","23","15","0","15","0","15","22"
"24126","OIuCZ4oJ4Xub3BjqsEATEA",NA,"","12","21","12","21","12","21","12","21","12","21","12","21"
"24127","GQL6G123ob1XF9F72sIQjg",NA,"","11","21","11","21","11","21","11","21","11","21","11","21"
"24128","Ha14TNOp-9Deawus_V-69g",NA,"","16","20","16","20","16","20","16","20","16","20","16","20"
